Compound Name,DiscoveRx Gene Symbol,Entrez Gene Symbol,Percent Control,Compound Concentration (nM)
SC-1-72A,ABL1(Q252H)-nonphosphorylated,ABL1,100,1000
SC-1-72A,ABL1(Q252H)-phosphorylated,ABL1,1.3,1000
SC-1-72A,ABL1(T315I)-nonphosphorylated,ABL1,54,1000
SC-1-72A,ABL1(T315I)-phosphorylated,ABL1,67,1000
SC-1-72A,ABL1(Y253F)-phosphorylated,ABL1,2.3,1000
SC-1-72A,ABL1-nonphosphorylated,ABL1,45,1000
SC-1-72A,ABL1-phosphorylated,ABL1,92,1000
SC-1-72A,ABL2,ABL2,97,1000
SC-1-72A,ACVR1,ACVR1,100,1000
SC-1-72A,ACVR1B,ACVR1B,92,1000
SC-1-72A,ACVR2A,ACVR2A,100,1000
SC-1-72A,ACVR2B,ACVR2B,100,1000
SC-1-72A,ACVRL1,ACVRL1,100,1000
SC-1-72A,ADCK3,CABC1,100,1000
SC-1-72A,ADCK4,ADCK4,100,1000
SC-1-72A,AKT1,AKT1,100,1000
SC-1-72A,AKT2,AKT2,100,1000
SC-1-72A,AKT3,AKT3,100,1000
SC-1-72A,ALK,ALK,52,1000
SC-1-72A,ALK(C1156Y),ALK,95,1000
SC-1-72A,ALK(L1196M),ALK,100,1000
SC-1-72A,AMPK-alpha1,PRKAA1,91,1000
SC-1-72A,AMPK-alpha2,PRKAA2,100,1000
SC-1-72A,ANKK1,ANKK1,100,1000
SC-1-72A,ARK5,NUAK1,100,1000
SC-1-72A,ASK1,MAP3K5,100,1000
SC-1-72A,ASK2,MAP3K6,90,1000
SC-1-72A,AURKA,AURKA,87,1000
SC-1-72A,AURKB,AURKB,95,1000
SC-1-72A,AURKC,AURKC,100,1000
SC-1-72A,AXL,AXL,100,1000
SC-1-72A,BIKE,BMP2K,100,1000
SC-1-72A,BLK,BLK,100,1000
SC-1-72A,BMPR1A,BMPR1A,89,1000
SC-1-72A,BMPR1B,BMPR1B,83,1000
SC-1-72A,BMPR2,BMPR2,100,1000
SC-1-72A,BMX,BMX,100,1000
SC-1-72A,BRAF,BRAF,100,1000
SC-1-72A,BRAF(V600E),BRAF,100,1000
SC-1-72A,BRK,PTK6,58,1000
SC-1-72A,BRSK1,BRSK1,100,1000
SC-1-72A,BRSK2,BRSK2,92,1000
SC-1-72A,BTK,BTK,72,1000
SC-1-72A,BUB1,BUB1,88,1000
SC-1-72A,CAMK1,CAMK1,92,1000
SC-1-72A,CAMK1B,PNCK,100,1000
SC-1-72A,CAMK1D,CAMK1D,100,1000
SC-1-72A,CAMK1G,CAMK1G,100,1000
SC-1-72A,CAMK2A,CAMK2A,77,1000
SC-1-72A,CAMK2B,CAMK2B,100,1000
SC-1-72A,CAMK2D,CAMK2D,100,1000
SC-1-72A,CAMK2G,CAMK2G,100,1000
SC-1-72A,CAMK4,CAMK4,100,1000
SC-1-72A,CAMKK1,CAMKK1,100,1000
SC-1-72A,CAMKK2,CAMKK2,100,1000
SC-1-72A,CASK,CASK,93,1000
SC-1-72A,CDC2L1,CDK11B,100,1000
SC-1-72A,CDC2L2,CDC2L2,100,1000
SC-1-72A,CDC2L5,CDK13,100,1000
SC-1-72A,CDK11,CDK19,94,1000
SC-1-72A,CDK2,CDK2,100,1000
SC-1-72A,CDK3,CDK3,100,1000
SC-1-72A,CDK4,CDK4,61,1000
SC-1-72A,CDK4-cyclinD1,CDK4,100,1000
SC-1-72A,CDK4-cyclinD3,CDK4,59,1000
SC-1-72A,CDK5,CDK5,100,1000
SC-1-72A,CDK7,CDK7,68,1000
SC-1-72A,CDK8,CDK8,100,1000
SC-1-72A,CDK9,CDK9,100,1000
SC-1-72A,CDKL1,CDKL1,94,1000
SC-1-72A,CDKL2,CDKL2,100,1000
SC-1-72A,CDKL3,CDKL3,100,1000
SC-1-72A,CDKL5,CDKL5,89,1000
SC-1-72A,CHEK1,CHEK1,100,1000
SC-1-72A,CHEK2,CHEK2,85,1000
SC-1-72A,CIT,CIT,100,1000
SC-1-72A,CLK1,CLK1,90,1000
SC-1-72A,CLK2,CLK2,95,1000
SC-1-72A,CLK3,CLK3,100,1000
SC-1-72A,CLK4,CLK4,92,1000
SC-1-72A,CSF1R,CSF1R,100,1000
SC-1-72A,CSF1R-autoinhibited,CSF1R,100,1000
SC-1-72A,CSK,CSK,76,1000
SC-1-72A,CSNK1A1,CSNK1A1,93,1000
SC-1-72A,CSNK1A1L,CSNK1A1L,100,1000
SC-1-72A,CSNK1D,CSNK1D,100,1000
SC-1-72A,CSNK1E,CSNK1E,100,1000
SC-1-72A,CSNK1G1,CSNK1G1,100,1000
SC-1-72A,CSNK1G2,CSNK1G2,100,1000
SC-1-72A,CSNK1G3,CSNK1G3,100,1000
SC-1-72A,CSNK2A1,CSNK2A1,85,1000
SC-1-72A,CSNK2A2,CSNK2A2,89,1000
SC-1-72A,CTK,MATK,72,1000
SC-1-72A,DAPK1,DAPK1,100,1000
SC-1-72A,DAPK2,DAPK2,100,1000
SC-1-72A,DAPK3,DAPK3,100,1000
SC-1-72A,DCAMKL1,DCLK1,92,1000
SC-1-72A,DCAMKL2,DCLK2,100,1000
SC-1-72A,DCAMKL3,DCLK3,100,1000
SC-1-72A,DDR1,DDR1,100,1000
SC-1-72A,DDR2,DDR2,100,1000
SC-1-72A,DLK,MAP3K12,100,1000
SC-1-72A,DMPK,DMPK,96,1000
SC-1-72A,DMPK2,CDC42BPG,100,1000
SC-1-72A,DRAK1,STK17A,100,1000
SC-1-72A,DRAK2,STK17B,100,1000
SC-1-72A,DYRK1A,DYRK1A,91,1000
SC-1-72A,DYRK1B,DYRK1B,87,1000
SC-1-72A,DYRK2,DYRK2,44,1000
SC-1-72A,EGFR,EGFR,100,1000
SC-1-72A,EGFR(E746-A750del),EGFR,93,1000
SC-1-72A,EGFR(G719C),EGFR,100,1000
SC-1-72A,EGFR(G719S),EGFR,100,1000
SC-1-72A,"EGFR(L747-E749del, A750P)",EGFR,87,1000
SC-1-72A,"EGFR(L747-S752del, P753S)",EGFR,88,1000
SC-1-72A,"EGFR(L747-T751del,Sins)",EGFR,100,1000
SC-1-72A,EGFR(L858R),EGFR,100,1000
SC-1-72A,"EGFR(L858R,T790M)",EGFR,75,1000
SC-1-72A,EGFR(L861Q),EGFR,100,1000
SC-1-72A,EGFR(S752-I759del),EGFR,100,1000
SC-1-72A,EGFR(T790M),EGFR,75,1000
SC-1-72A,EIF2AK1,EIF2AK1,88,1000
SC-1-72A,EPHA1,EPHA1,60,1000
SC-1-72A,EPHA2,EPHA2,88,1000
SC-1-72A,EPHA3,EPHA3,81,1000
SC-1-72A,EPHA4,EPHA4,97,1000
SC-1-72A,EPHA5,EPHA5,100,1000
SC-1-72A,EPHA6,EPHA6,91,1000
SC-1-72A,EPHA7,EPHA7,100,1000
SC-1-72A,EPHA8,EPHA8,100,1000
SC-1-72A,EPHB1,EPHB1,100,1000
SC-1-72A,EPHB2,EPHB2,91,1000
SC-1-72A,EPHB3,EPHB3,97,1000
SC-1-72A,EPHB4,EPHB4,100,1000
SC-1-72A,EPHB6,EPHB6,98,1000
SC-1-72A,ERBB2,ERBB2,100,1000
SC-1-72A,ERBB3,ERBB3,44,1000
SC-1-72A,ERBB4,ERBB4,92,1000
SC-1-72A,ERK1,MAPK3,100,1000
SC-1-72A,ERK2,MAPK1,100,1000
SC-1-72A,ERK3,MAPK6,100,1000
SC-1-72A,ERK4,MAPK4,100,1000
SC-1-72A,ERK5,MAPK7,100,1000
SC-1-72A,ERK8,MAPK15,100,1000
SC-1-72A,ERN1,ERN1,100,1000
SC-1-72A,FAK,PTK2,95,1000
SC-1-72A,FER,FER,93,1000
SC-1-72A,FES,FES,100,1000
SC-1-72A,FGFR1,FGFR1,100,1000
SC-1-72A,FGFR2,FGFR2,100,1000
SC-1-72A,FGFR3,FGFR3,100,1000
SC-1-72A,FGFR3(G697C),FGFR3,64,1000
SC-1-72A,FGFR4,FGFR4,94,1000
SC-1-72A,FGR,FGR,65,1000
SC-1-72A,FLT1,FLT1,100,1000
SC-1-72A,FLT3,FLT3,91,1000
SC-1-72A,FLT3(D835H),FLT3,100,1000
SC-1-72A,FLT3(D835V),FLT3,100,1000
SC-1-72A,FLT3(D835Y),FLT3,94,1000
SC-1-72A,FLT3(ITD),FLT3,100,1000
SC-1-72A,"FLT3(ITD,D835V)",FLT3,59,1000
SC-1-72A,"FLT3(ITD,F691L)",FLT3,100,1000
SC-1-72A,FLT3(K663Q),FLT3,100,1000
SC-1-72A,FLT3(N841I),FLT3,82,1000
SC-1-72A,FLT3(R834Q),FLT3,100,1000
SC-1-72A,FLT3-autoinhibited,FLT3,100,1000
SC-1-72A,FLT4,FLT4,100,1000
SC-1-72A,FRK,FRK,65,1000
SC-1-72A,FYN,FYN,63,1000
SC-1-72A,GAK,GAK,100,1000
SC-1-72A,"GCN2(Kin.Dom.2,S808G)",EIF2AK4,100,1000
SC-1-72A,GRK1,GRK1,81,1000
SC-1-72A,GRK2,ADRBK1,100,1000
SC-1-72A,GRK3,ADRBK2,100,1000
SC-1-72A,GRK4,GRK4,100,1000
SC-1-72A,GRK7,GRK7,91,1000
SC-1-72A,GSK3A,GSK3A,100,1000
SC-1-72A,GSK3B,GSK3B,74,1000
SC-1-72A,HASPIN,GSG2,100,1000
SC-1-72A,HCK,HCK,90,1000
SC-1-72A,HIPK1,HIPK1,69,1000
SC-1-72A,HIPK2,HIPK2,100,1000
SC-1-72A,HIPK3,HIPK3,73,1000
SC-1-72A,HIPK4,HIPK4,100,1000
SC-1-72A,HPK1,MAP4K1,100,1000
SC-1-72A,HUNK,HUNK,100,1000
SC-1-72A,ICK,ICK,56,1000
SC-1-72A,IGF1R,IGF1R,94,1000
SC-1-72A,IKK-alpha,CHUK,100,1000
SC-1-72A,IKK-beta,IKBKB,100,1000
SC-1-72A,IKK-epsilon,IKBKE,100,1000
SC-1-72A,INSR,INSR,64,1000
SC-1-72A,INSRR,INSRR,100,1000
SC-1-72A,IRAK1,IRAK1,100,1000
SC-1-72A,IRAK3,IRAK3,100,1000
SC-1-72A,IRAK4,IRAK4,100,1000
SC-1-72A,ITK,ITK,100,1000
SC-1-72A,JAK1(JH1domain-catalytic),JAK1,100,1000
SC-1-72A,JAK1(JH2domain-pseudokinase),JAK1,55,1000
SC-1-72A,JAK2(JH1domain-catalytic),JAK2,73,1000
SC-1-72A,JAK3(JH1domain-catalytic),JAK3,49,1000
SC-1-72A,JNK1,MAPK8,74,1000
SC-1-72A,JNK2,MAPK9,56,1000
SC-1-72A,JNK3,MAPK10,55,1000
SC-1-72A,KIT,KIT,100,1000
SC-1-72A,KIT(A829P),KIT,100,1000
SC-1-72A,KIT(D816H),KIT,100,1000
SC-1-72A,KIT(D816V),KIT,77,1000
SC-1-72A,KIT(L576P),KIT,97,1000
SC-1-72A,KIT(V559D),KIT,94,1000
SC-1-72A,"KIT(V559D,T670I)",KIT,100,1000
SC-1-72A,"KIT(V559D,V654A)",KIT,100,1000
SC-1-72A,KIT-autoinhibited,KIT,87,1000
SC-1-72A,LATS1,LATS1,100,1000
SC-1-72A,LATS2,LATS2,100,1000
SC-1-72A,LCK,LCK,87,1000
SC-1-72A,LIMK1,LIMK1,87,1000
SC-1-72A,LIMK2,LIMK2,100,1000
SC-1-72A,LKB1,STK11,100,1000
SC-1-72A,LOK,STK10,85,1000
SC-1-72A,LRRK2,LRRK2,100,1000
SC-1-72A,LRRK2(G2019S),LRRK2,98,1000
SC-1-72A,LTK,LTK,89,1000
SC-1-72A,LYN,LYN,86,1000
SC-1-72A,LZK,MAP3K13,100,1000
SC-1-72A,MAK,MAK,100,1000
SC-1-72A,MAP3K1,MAP3K1,80,1000
SC-1-72A,MAP3K15,MAP3K15,100,1000
SC-1-72A,MAP3K2,MAP3K2,88,1000
SC-1-72A,MAP3K3,MAP3K3,74,1000
SC-1-72A,MAP3K4,MAP3K4,100,1000
SC-1-72A,MAP4K2,MAP4K2,87,1000
SC-1-72A,MAP4K3,MAP4K3,100,1000
SC-1-72A,MAP4K4,MAP4K4,100,1000
SC-1-72A,MAP4K5,MAP4K5,100,1000
SC-1-72A,MAPKAPK2,MAPKAPK2,100,1000
SC-1-72A,MAPKAPK5,MAPKAPK5,97,1000
SC-1-72A,MARK1,MARK1,100,1000
SC-1-72A,MARK2,MARK2,80,1000
SC-1-72A,MARK3,MARK3,100,1000
SC-1-72A,MARK4,MARK4,100,1000
SC-1-72A,MAST1,MAST1,100,1000
SC-1-72A,MEK1,MAP2K1,3.4,1000
SC-1-72A,MEK2,MAP2K2,10,1000
SC-1-72A,MEK3,MAP2K3,88,1000
SC-1-72A,MEK4,MAP2K4,68,1000
SC-1-72A,MEK5,MAP2K5,87,1000
SC-1-72A,MEK6,MAP2K6,67,1000
SC-1-72A,MELK,MELK,100,1000
SC-1-72A,MERTK,MERTK,98,1000
SC-1-72A,MET,MET,100,1000
SC-1-72A,MET(M1250T),MET,100,1000
SC-1-72A,MET(Y1235D),MET,84,1000
SC-1-72A,MINK,MINK1,100,1000
SC-1-72A,MKK7,MAP2K7,100,1000
SC-1-72A,MKNK1,MKNK1,100,1000
SC-1-72A,MKNK2,MKNK2,57,1000
SC-1-72A,MLCK,MYLK3,100,1000
SC-1-72A,MLK1,MAP3K9,100,1000
SC-1-72A,MLK2,MAP3K10,96,1000
SC-1-72A,MLK3,MAP3K11,87,1000
SC-1-72A,MRCKA,CDC42BPA,100,1000
SC-1-72A,MRCKB,CDC42BPB,100,1000
SC-1-72A,MST1,STK4,100,1000
SC-1-72A,MST1R,MST1R,96,1000
SC-1-72A,MST2,STK3,75,1000
SC-1-72A,MST3,STK24,96,1000
SC-1-72A,MST4,MST4,100,1000
SC-1-72A,MTOR,MTOR,100,1000
SC-1-72A,MUSK,MUSK,100,1000
SC-1-72A,MYLK,MYLK,93,1000
SC-1-72A,MYLK2,MYLK2,100,1000
SC-1-72A,MYLK4,MYLK4,100,1000
SC-1-72A,MYO3A,MYO3A,100,1000
SC-1-72A,MYO3B,MYO3B,100,1000
SC-1-72A,NDR1,STK38,77,1000
SC-1-72A,NDR2,STK38L,82,1000
SC-1-72A,NEK1,NEK1,85,1000
SC-1-72A,NEK10,NEK10,65,1000
SC-1-72A,NEK11,NEK11,96,1000
SC-1-72A,NEK2,NEK2,100,1000
SC-1-72A,NEK3,NEK3,100,1000
SC-1-72A,NEK4,NEK4,76,1000
SC-1-72A,NEK5,NEK5,87,1000
SC-1-72A,NEK6,NEK6,100,1000
SC-1-72A,NEK7,NEK7,100,1000
SC-1-72A,NEK9,NEK9,100,1000
SC-1-72A,NIK,MAP3K14,100,1000
SC-1-72A,NIM1,MGC42105,71,1000
SC-1-72A,NLK,NLK,100,1000
SC-1-72A,OSR1,OXSR1,86,1000
SC-1-72A,p38-alpha,MAPK14,100,1000
SC-1-72A,p38-beta,MAPK11,100,1000
SC-1-72A,p38-delta,MAPK13,100,1000
SC-1-72A,p38-gamma,MAPK12,90,1000
SC-1-72A,PAK1,PAK1,100,1000
SC-1-72A,PAK2,PAK2,74,1000
SC-1-72A,PAK3,PAK3,66,1000
SC-1-72A,PAK4,PAK4,97,1000
SC-1-72A,PAK6,PAK6,84,1000
SC-1-72A,PAK7,PAK7,89,1000
SC-1-72A,PCTK1,CDK16,89,1000
SC-1-72A,PCTK2,CDK17,0,1000
SC-1-72A,PCTK3,CDK18,100,1000
SC-1-72A,PDGFRA,PDGFRA,96,1000
SC-1-72A,PDGFRB,PDGFRB,100,1000
SC-1-72A,PDPK1,PDPK1,100,1000
SC-1-72A,PFCDPK1(P.falciparum),CDPK1,64,1000
SC-1-72A,PFPK5(P.falciparum),MAL13P1.279,55,1000
SC-1-72A,PFTAIRE2,CDK15,100,1000
SC-1-72A,PFTK1,CDK14,100,1000
SC-1-72A,PHKG1,PHKG1,100,1000
SC-1-72A,PHKG2,PHKG2,100,1000
SC-1-72A,PIK3C2B,PIK3C2B,100,1000
SC-1-72A,PIK3C2G,PIK3C2G,71,1000
SC-1-72A,PIK3CA,PIK3CA,71,1000
SC-1-72A,PIK3CA(C420R),PIK3CA,84,1000
SC-1-72A,PIK3CA(E542K),PIK3CA,67,1000
SC-1-72A,PIK3CA(E545A),PIK3CA,84,1000
SC-1-72A,PIK3CA(E545K),PIK3CA,75,1000
SC-1-72A,PIK3CA(H1047L),PIK3CA,100,1000
SC-1-72A,PIK3CA(H1047Y),PIK3CA,100,1000
SC-1-72A,PIK3CA(I800L),PIK3CA,55,1000
SC-1-72A,PIK3CA(M1043I),PIK3CA,100,1000
SC-1-72A,PIK3CA(Q546K),PIK3CA,73,1000
SC-1-72A,PIK3CB,PIK3CB,80,1000
SC-1-72A,PIK3CD,PIK3CD,57,1000
SC-1-72A,PIK3CG,PIK3CG,87,1000
SC-1-72A,PIK4CB,PI4KB,100,1000
SC-1-72A,PIKFYVE,PIKFYVE,100,1000
SC-1-72A,PIM1,PIM1,100,1000
SC-1-72A,PIM2,PIM2,100,1000
SC-1-72A,PIM3,PIM3,67,1000
SC-1-72A,PIP5K1A,PIP5K1A,100,1000
SC-1-72A,PIP5K1C,PIP5K1C,100,1000
SC-1-72A,PIP5K2B,PIP4K2B,100,1000
SC-1-72A,PIP5K2C,PIP4K2C,100,1000
SC-1-72A,PKAC-alpha,PRKACA,100,1000
SC-1-72A,PKAC-beta,PRKACB,98,1000
SC-1-72A,PKMYT1,PKMYT1,100,1000
SC-1-72A,PKN1,PKN1,87,1000
SC-1-72A,PKN2,PKN2,100,1000
SC-1-72A,PKNB(M.tuberculosis),pknB,63,1000
SC-1-72A,PLK1,PLK1,100,1000
SC-1-72A,PLK2,PLK2,86,1000
SC-1-72A,PLK3,PLK3,96,1000
SC-1-72A,PLK4,PLK4,84,1000
SC-1-72A,PRKCD,PRKCD,96,1000
SC-1-72A,PRKCE,PRKCE,100,1000
SC-1-72A,PRKCH,PRKCH,95,1000
SC-1-72A,PRKCI,PRKCI,96,1000
SC-1-72A,PRKCQ,PRKCQ,34,1000
SC-1-72A,PRKD1,PRKD1,100,1000
SC-1-72A,PRKD2,PRKD2,93,1000
SC-1-72A,PRKD3,PRKD3,100,1000
SC-1-72A,PRKG1,PRKG1,71,1000
SC-1-72A,PRKG2,PRKG2,82,1000
SC-1-72A,PRKR,EIF2AK2,100,1000
SC-1-72A,PRKX,PRKX,100,1000
SC-1-72A,PRP4,PRPF4B,100,1000
SC-1-72A,PYK2,PTK2B,100,1000
SC-1-72A,QSK,KIAA0999,97,1000
SC-1-72A,RAF1,RAF1,92,1000
SC-1-72A,RET,RET,97,1000
SC-1-72A,RET(M918T),RET,100,1000
SC-1-72A,RET(V804L),RET,100,1000
SC-1-72A,RET(V804M),RET,96,1000
SC-1-72A,RIOK1,RIOK1,90,1000
SC-1-72A,RIOK2,RIOK2,76,1000
SC-1-72A,RIOK3,RIOK3,97,1000
SC-1-72A,RIPK1,RIPK1,100,1000
SC-1-72A,RIPK2,RIPK2,80,1000
SC-1-72A,RIPK4,RIPK4,68,1000
SC-1-72A,RIPK5,DSTYK,80,1000
SC-1-72A,ROCK1,ROCK1,69,1000
SC-1-72A,ROCK2,ROCK2,77,1000
SC-1-72A,ROS1,ROS1,87,1000
SC-1-72A,RPS6KA4(Kin.Dom.1-N-terminal),RPS6KA4,90,1000
SC-1-72A,RPS6KA4(Kin.Dom.2-C-terminal),RPS6KA4,85,1000
SC-1-72A,RPS6KA5(Kin.Dom.1-N-terminal),RPS6KA5,96,1000
SC-1-72A,RPS6KA5(Kin.Dom.2-C-terminal),RPS6KA5,100,1000
SC-1-72A,RSK1(Kin.Dom.1-N-terminal),RPS6KA1,100,1000
SC-1-72A,RSK1(Kin.Dom.2-C-terminal),RPS6KA1,100,1000
SC-1-72A,RSK2(Kin.Dom.1-N-terminal),RPS6KA3,77,1000
SC-1-72A,RSK2(Kin.Dom.2-C-terminal),RPS6KA3,100,1000
SC-1-72A,RSK3(Kin.Dom.1-N-terminal),RPS6KA2,100,1000
SC-1-72A,RSK3(Kin.Dom.2-C-terminal),RPS6KA2,100,1000
SC-1-72A,RSK4(Kin.Dom.1-N-terminal),RPS6KA6,72,1000
SC-1-72A,RSK4(Kin.Dom.2-C-terminal),RPS6KA6,93,1000
SC-1-72A,S6K1,RPS6KB1,74,1000
SC-1-72A,SBK1,SBK1,92,1000
SC-1-72A,SGK,SGK1,98,1000
SC-1-72A,SgK110,SgK110,100,1000
SC-1-72A,SGK2,SGK2,66,1000
SC-1-72A,SGK3,SGK3,89,1000
SC-1-72A,SIK,SIK1,66,1000
SC-1-72A,SIK2,SIK2,100,1000
SC-1-72A,SLK,SLK,85,1000
SC-1-72A,SNARK,NUAK2,100,1000
SC-1-72A,SNRK,SNRK,100,1000
SC-1-72A,SRC,SRC,100,1000
SC-1-72A,SRMS,SRMS,98,1000
SC-1-72A,SRPK1,SRPK1,100,1000
SC-1-72A,SRPK2,SRPK2,100,1000
SC-1-72A,SRPK3,SRPK3,100,1000
SC-1-72A,STK16,STK16,100,1000
SC-1-72A,STK33,STK33,100,1000
SC-1-72A,STK35,STK35,93,1000
SC-1-72A,STK36,STK36,100,1000
SC-1-72A,STK39,STK39,100,1000
SC-1-72A,SYK,SYK,86,1000
SC-1-72A,TAK1,MAP3K7,77,1000
SC-1-72A,TAOK1,TAOK1,100,1000
SC-1-72A,TAOK2,TAOK2,79,1000
SC-1-72A,TAOK3,TAOK3,100,1000
SC-1-72A,TBK1,TBK1,100,1000
SC-1-72A,TEC,TEC,94,1000
SC-1-72A,TESK1,TESK1,96,1000
SC-1-72A,TGFBR1,TGFBR1,100,1000
SC-1-72A,TGFBR2,TGFBR2,100,1000
SC-1-72A,TIE1,TIE1,100,1000
SC-1-72A,TIE2,TEK,97,1000
SC-1-72A,TLK1,TLK1,100,1000
SC-1-72A,TLK2,TLK2,95,1000
SC-1-72A,TNIK,TNIK,100,1000
SC-1-72A,TNK1,TNK1,100,1000
SC-1-72A,TNK2,TNK2,100,1000
SC-1-72A,TNNI3K,TNNI3K,100,1000
SC-1-72A,TRKA,NTRK1,70,1000
SC-1-72A,TRKB,NTRK2,73,1000
SC-1-72A,TRKC,NTRK3,100,1000
SC-1-72A,TRPM6,TRPM6,77,1000
SC-1-72A,TSSK1B,TSSK1B,100,1000
SC-1-72A,TSSK3,TSSK3,100,1000
SC-1-72A,TTK,TTK,93,1000
SC-1-72A,TXK,TXK,100,1000
SC-1-72A,TYK2(JH1domain-catalytic),TYK2,100,1000
SC-1-72A,TYK2(JH2domain-pseudokinase),TYK2,100,1000
SC-1-72A,TYRO3,TYRO3,100,1000
SC-1-72A,ULK1,ULK1,100,1000
SC-1-72A,ULK2,ULK2,96,1000
SC-1-72A,ULK3,ULK3,67,1000
SC-1-72A,VEGFR2,KDR,91,1000
SC-1-72A,VPS34,PIK3C3,100,1000
SC-1-72A,VRK2,VRK2,100,1000
SC-1-72A,WEE1,WEE1,100,1000
SC-1-72A,WEE2,WEE2,100,1000
SC-1-72A,WNK1,WNK1,100,1000
SC-1-72A,WNK2,WNK2,75,1000
SC-1-72A,WNK3,WNK3,100,1000
SC-1-72A,WNK4,WNK4,97,1000
SC-1-72A,YANK1,STK32A,100,1000
SC-1-72A,YANK2,STK32B,100,1000
SC-1-72A,YANK3,STK32C,100,1000
SC-1-72A,YES,YES1,88,1000
SC-1-72A,YSK1,STK25,71,1000
SC-1-72A,YSK4,MAP3K19,100,1000
SC-1-72A,ZAK,ZAK,90,1000
SC-1-72A,ZAP70,ZAP70,100,1000
SM25,AAK1,AAK1,100,1000
SM25,ABL1(E255K)-phosphorylated,ABL1,100,1000
SM25,ABL1(F317I)-nonphosphorylated,ABL1,100,1000
SM25,ABL1(F317I)-phosphorylated,ABL1,96,1000
SM25,ABL1(F317L)-nonphosphorylated,ABL1,100,1000
SM25,ABL1(F317L)-phosphorylated,ABL1,100,1000
SM25,ABL1(H396P)-nonphosphorylated,ABL1,100,1000
SM25,ABL1(H396P)-phosphorylated,ABL1,100,1000
SM25,ABL1(M351T)-phosphorylated,ABL1,98,1000
SM25,ABL1(Q252H)-nonphosphorylated,ABL1,100,1000
SM25,ABL1(Q252H)-phosphorylated,ABL1,100,1000
SM25,ABL1(T315I)-nonphosphorylated,ABL1,100,1000
SM25,ABL1(T315I)-phosphorylated,ABL1,87,1000
SM25,ABL1(Y253F)-phosphorylated,ABL1,100,1000
SM25,ABL1-nonphosphorylated,ABL1,69,1000
SM25,ABL1-phosphorylated,ABL1,89,1000
SM25,ABL2,ABL2,100,1000
SM25,ACVR1,ACVR1,100,1000
SM25,ACVR1B,ACVR1B,94,1000
SM25,ACVR2A,ACVR2A,100,1000
SM25,ACVR2B,ACVR2B,100,1000
SM25,ACVRL1,ACVRL1,100,1000
SM25,ADCK3,CABC1,96,1000
SM25,ADCK4,ADCK4,93,1000
SM25,AKT1,AKT1,79,1000
SM25,AKT2,AKT2,81,1000
SM25,AKT3,AKT3,98,1000
SM25,ALK,ALK,100,1000
SM25,ALK(C1156Y),ALK,100,1000
SM25,ALK(L1196M),ALK,100,1000
SM25,AMPK-alpha1,PRKAA1,100,1000
SM25,AMPK-alpha2,PRKAA2,79,1000
SM25,ANKK1,ANKK1,100,1000
SM25,ARK5,NUAK1,100,1000
SM25,ASK1,MAP3K5,90,1000
SM25,ASK2,MAP3K6,100,1000
SM25,AURKA,AURKA,100,1000
SM25,AURKB,AURKB,70,1000
SM25,AURKC,AURKC,100,1000
SM25,AXL,AXL,100,1000
SM25,BIKE,BMP2K,100,1000
SM25,BLK,BLK,87,1000
SM25,BMPR1A,BMPR1A,89,1000
SM25,BMPR1B,BMPR1B,100,1000
SM25,BMPR2,BMPR2,100,1000
SM25,BMX,BMX,87,1000
SM25,BRAF,BRAF,99,1000
SM25,BRAF(V600E),BRAF,100,1000
SM25,BRK,PTK6,100,1000
SM25,BRSK1,BRSK1,100,1000
SM25,BRSK2,BRSK2,76,1000
SM25,BTK,BTK,100,1000
SM25,BUB1,BUB1,100,1000
SM25,CAMK1,CAMK1,89,1000
SM25,CAMK1B,PNCK,100,1000
SM25,CAMK1D,CAMK1D,92,1000
SM25,CAMK1G,CAMK1G,100,1000
SM25,CAMK2A,CAMK2A,87,1000
SM25,CAMK2B,CAMK2B,94,1000
SM25,CAMK2D,CAMK2D,60,1000
SM25,CAMK2G,CAMK2G,91,1000
SM25,CAMK4,CAMK4,100,1000
SM25,CAMKK1,CAMKK1,75,1000
SM25,CAMKK2,CAMKK2,100,1000
SM25,CASK,CASK,51,1000
SM25,CDC2L1,CDK11B,100,1000
SM25,CDC2L2,CDC2L2,96,1000
SM25,CDC2L5,CDK13,84,1000
SM25,CDK11,CDK19,93,1000
SM25,CDK2,CDK2,94,1000
SM25,CDK3,CDK3,93,1000
SM25,CDK4,CDK4,96,1000
SM25,CDK4-cyclinD1,CDK4,100,1000
SM25,CDK4-cyclinD3,CDK4,100,1000
SM25,CDK5,CDK5,100,1000
SM25,CDK7,CDK7,87,1000
SM25,CDK8,CDK8,88,1000
SM25,CDK9,CDK9,100,1000
SM25,CDKL1,CDKL1,84,1000
SM25,CDKL2,CDKL2,100,1000
SM25,CDKL3,CDKL3,100,1000
SM25,CDKL5,CDKL5,100,1000
SM25,CHEK1,CHEK1,100,1000
SM25,CHEK2,CHEK2,78,1000
SM25,CIT,CIT,77,1000
SM25,CLK1,CLK1,100,1000
SM25,CLK2,CLK2,91,1000
SM25,CLK3,CLK3,100,1000
SM25,CLK4,CLK4,56,1000
SM25,CSF1R,CSF1R,96,1000
SM25,CSF1R-autoinhibited,CSF1R,100,1000
SM25,CSK,CSK,100,1000
SM25,CSNK1A1,CSNK1A1,87,1000
SM25,CSNK1A1L,CSNK1A1L,100,1000
SM25,CSNK1D,CSNK1D,94,1000
